177719,-0.99,0.00,0.01,-1.40,-0.77,0.21,2,2,0.0
177727,-1.00,0.01,0.01,-1.33,-0.42,0.21,2,0,8.0
177735,-1.00,0.01,0.01,-1.19,-0.49,0.21,1,2,16.0
177743,-1.00,0.01,0.01,-1.54,-0.28,-0.14,1,2,24.0
177751,-1.00,0.02,0.01,-1.82,-0.14,-0.07,2,3,32.0
177759,-1.00,0.02,0.01,-2.80,-0.07,-0.21,2,3,40.0
177767,-1.00,0.00,0.00,-2.94,0.00,-0.49,1,3,48.0
177775,-1.01,0.01,-0.00,-3.01,0.21,-0.42,3,3,56.0
177783,-1.00,0.01,0.00,-3.01,0.07,-0.56,1,3,64.0
177791,-1.00,0.00,-0.00,-3.36,0.14,-0.49,1,2,72.0
177799,-1.01,0.01,0.01,-3.22,0.21,-0.35,2,4,80.0
177806,-1.01,0.01,-0.00,-3.36,0.35,-0.49,0,3,87.0
177815,-1.01,0.00,0.01,-3.01,0.49,-0.63,0,5,96.0
177822,-1.00,-0.00,0.01,-2.59,0.63,-0.35,0,4,103.0
177830,-1.00,-0.00,0.01,-2.80,0.63,-0.14,1,4,111.0
177838,-1.01,-0.00,0.00,-3.36,0.70,-0.14,2,4,119.0
177846,-1.01,-0.00,-0.00,-3.08,0.77,-0.21,0,5,127.0
177854,-1.00,-0.01,-0.01,-3.43,0.77,0.07,0,4,135.0
177862,-1.02,-0.01,-0.01,-3.36,0.63,0.14,0,5,143.0
177870,-1.01,-0.01,-0.01,-3.43,0.35,0.14,0,5,151.0
177877,-1.00,-0.01,-0.02,-3.85,0.56,0.56,0,4,158.0
177885,-1.00,-0.02,-0.01,-3.01,0.49,0.56,0,5,166.0
177893,-1.00,-0.03,-0.01,-1.61,0.42,0.77,0,4,174.0
177902,-1.01,-0.01,-0.01,-1.12,0.42,0.63,0,4,183.0
177909,-1.00,0.00,-0.01,-1.40,0.35,0.70,0,4,190.0
177917,-1.00,0.00,-0.01,-1.82,0.14,0.70,0,5,198.0
177925,-1.00,0.00,-0.01,-1.82,0.35,0.70,0,5,206.0
177932,-1.00,0.00,-0.01,-2.03,0.49,1.05,0,6,213.0
177940,-1.00,-0.00,-0.01,-1.75,0.70,1.05,0,4,221.0
177948,-1.00,0.01,-0.01,-1.05,0.70,0.77,0,4,229.0
177956,-1.00,0.01,0.00,-0.70,0.77,0.49,0,6,237.0
177963,-1.01,-0.00,-0.00,-1.12,0.91,0.70,0,6,244.0
177971,-1.01,-0.00,0.00,-0.91,0.98,0.77,0,5,252.0
177979,-1.00,0.00,0.00,-0.98,1.19,0.70,0,6,260.0
177986,-1.00,-0.01,0.00,-0.28,1.33,0.77,0,6,267.0
177994,-1.02,-0.01,-0.00,0.98,1.54,1.40,0,6,275.0
178002,-1.02,-0.01,-0.00,1.47,1.61,1.54,0,5,283.0
178010,-1.02,-0.00,0.00,1.68,1.82,1.68,0,6,291.0
178017,-1.03,-0.01,0.00,3.15,1.47,1.68,0,6,298.0
178025,-1.03,-0.03,-0.00,4.48,1.33,2.59,0,6,306.0
178033,-1.02,-0.02,0.00,5.46,0.98,2.73,0,4,314.0
178041,-1.01,-0.02,0.00,5.18,0.77,2.31,1,3,322.0
178049,-1.01,-0.01,0.00,3.85,0.28,2.45,2,2,330.0
178056,-1.00,0.01,0.00,1.19,0.35,2.38,0,3,337.0
178064,-0.98,0.02,0.00,-0.91,0.42,2.10,2,2,345.0
178072,-0.98,0.01,-0.01,-2.03,0.56,2.10,4,3,353.0
178080,-0.99,0.01,-0.01,-1.75,0.77,1.89,3,3,361.0
178088,-0.99,0.00,-0.02,-1.26,1.05,1.82,1,2,369.0
178096,-1.00,0.01,-0.02,-0.28,1.05,1.89,3,3,377.0
178104,-1.00,0.00,-0.03,0.42,1.33,1.61,3,3,385.0
178111,-0.99,-0.00,-0.03,0.70,1.26,1.75,3,1,392.0
178119,-0.99,-0.01,-0.04,0.84,1.12,1.82,4,3,400.0
178127,-1.00,-0.02,-0.04,0.35,0.84,2.03,4,1,408.0
178135,-1.00,-0.02,-0.04,0.49,0.49,2.17,3,2,416.0
178142,-1.00,-0.01,-0.05,0.00,0.28,2.31,3,1,423.0
178150,-1.01,-0.01,-0.04,-0.07,0.14,2.66,2,2,431.0
178158,-1.01,0.01,-0.04,0.49,0.00,3.01,3,2,439.0
178165,-0.99,0.02,-0.03,1.61,0.21,3.01,2,3,446.0
178173,-0.98,0.04,-0.02,2.73,1.05,3.08,2,3,454.0
178181,-0.97,0.05,-0.00,3.99,2.17,2.87,0,3,462.0
178188,-0.98,0.07,0.02,4.34,3.57,2.24,0,5,469.0
178196,-0.99,0.08,0.03,3.57,4.55,1.47,0,4,477.0
178204,-0.99,0.08,0.04,2.66,5.67,0.56,0,3,485.0
178211,-0.99,0.07,0.05,0.98,7.00,-0.35,0,7,492.0
178219,-0.97,0.08,0.05,-1.12,8.75,-1.54,0,8,500.0
178227,-0.97,0.08,0.04,-5.04,10.36,-2.59,0,8,508.0
178234,-0.97,0.09,0.04,-6.58,11.62,-3.64,0,11,515.0
178242,-0.98,0.06,0.03,-7.91,12.60,-4.34,0,8,523.0
178250,-1.00,0.04,0.03,-7.35,13.79,-5.32,0,10,531.0
