TO,IC
1703,965
2914,2192
4056,3389
5221,4546
6360,5696
7495,6835
8639,7983
9794,9136
10906,10286
11944,11365
12983,12394
14042,13453
15081,14508
16127,15555
17185,16595
18230,17659
19281,18692
20318,19737
21274,20765
22217,21712
23165,22642
24117,23592
25081,24563
26044,25508
27016,26481
27997,27461
28944,28426
29915,29381
30946,30358
32051,31422
33125,32504
34224,33600
35346,34716
36449,35819
37569,36933
38745,38045
39962,39251
41161,40462
42399,41669
