Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
185.29,42082.0,-80.22,43340.0,-132.3,43995.0,-115.01,42239.0,-150.36,42849.0,23.0,47.0,-99.75,42223.0,-107.17,42794.0
200.27,43197.0,-90.65,44492.0,-155.12,45154.0,-93.03,43332.0,-133.07,44003.0,23.0,47.0,-93.03,43332.0,-100.03,43956.0
184.87,44358.0,-101.43,45628.0,-154.84,46251.0,-90.65,44492.0,-158.76,45147.0,16.0,55.0,-74.27,44469.0,-108.99,45100.0
206.92,45503.0,-96.04,46725.0,-136.36,47391.0,-101.43,45628.0,-157.92,46259.0,8.0,32.0,-84.28,45605.0,-104.65,46204.0
223.16,46575.0,-58.17,47849.0,-156.03,48441.0,-102.9,46717.0,-137.41,47368.0,15.0,62.0,-80.5,46701.0,-115.85,47336.0
205.59,47667.0,-96.81,48937.0,-136.22,49602.0,-90.51,47834.0,-164.22,48456.0,16.0,39.0,-82.11,47826.0,-104.72,48394.0
196.14,48795.0,-97.93,50060.0,-112.42,50730.0,-96.81,48937.0,-136.78,49594.0,16.0,46.0,-77.35,48922.0,-106.75,49555.0
208.32,49941.0,-58.31,51267.0,-121.17,52010.0,-97.93,50060.0,-123.69,50722.0,8.0,39.0,-78.19,50044.0,-123.69,50722.0
173.74,51093.0,-74.76,52546.0,-117.39,53347.0,-73.92,51252.0,-121.17,52002.0,8.0,39.0,-73.92,51252.0,-94.36,51956.0
186.55,52333.0,-60.13,53866.0,-112.35,54653.0,-74.76,52546.0,-117.39,53339.0,16.0,78.0,-67.27,52530.0,-87.92,53300.0
170.73,53708.0,-54.46,55165.0,-94.15,55891.0,-72.73,53859.0,-112.56,54645.0,16.0,55.0,-67.97,53851.0,-86.03,54606.0
180.6,54953.0,-72.24,56442.0,-118.79,57289.0,-64.26,55158.0,-123.83,55930.0,15.0,24.0,-57.75,55150.0,-83.02,55852.0
161.14,56284.0,-86.45,57761.0,-50.61,58673.0,-74.2,56450.0,-122.22,57281.0,23.0,47.0,-61.88,56434.0,-83.23,57226.0
204.4,57572.0,-73.01,59140.0,-109.2,59932.0,-86.45,57761.0,-96.95,58611.0,,85.0,-60.48,57745.0,-90.79,58587.0
172.13,58910.0,-73.5,60458.0,-89.04,61221.0,-75.46,59132.0,-109.2,59932.0,,,-56.77,59117.0,-77.7,59885.0
163.03,60229.0,-65.8,61784.0,-36.05,62714.0,-75.81,60465.0,-121.94,61267.0,,,-62.16,60442.0,-74.13,61182.0
