Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
306.53,17588.0,-157.64,18784.0,-129.78,20458.0,-140.35,17721.0,-140.35,18318.0,22.0,84.0,-125.3,17706.0,-99.61,18234.0
322.14,18651.0,-152.6,19864.0,-129.15,21562.0,-157.64,18784.0,-122.85,19400.0,23.0,100.0,-141.05,18762.0,-97.51,19316.0
313.46,19732.0,-162.12,20940.0,-108.85,22653.0,-152.6,19864.0,-138.95,20473.0,23.0,107.0,-123.97,19841.0,-92.89,20373.0
304.29,20808.0,-140.84,22023.0,-151.34,23613.0,-162.12,20940.0,-129.64,21570.0,16.0,92.0,-128.45,20917.0,-91.98,21463.0
289.24,21891.0,-186.97,23084.0,-156.38,24574.0,-141.82,22016.0,-121.8,22638.0,31.0,69.0,-118.02,22000.0,-96.46,22546.0
276.71,22959.0,-165.13,24059.0,-164.71,25548.0,-197.33,23092.0,-152.95,23582.0,23.0,92.0,-115.15,23061.0,-92.75,23513.0
332.08,23927.0,-176.12,25030.0,-130.13,26539.0,-188.86,24051.0,-159.32,24582.0,25.0,69.0,-133.77,24028.0,-100.31,24490.0
320.18,24894.0,-145.74,25994.0,-162.54,27483.0,-199.29,25022.0,-170.94,25532.0,15.0,70.0,-147.0,24997.0,-109.9,25463.0
316.33,25846.0,-132.16,26965.0,-125.51,28476.0,-175.91,25986.0,-142.8,26523.0,8.0,86.0,-143.36,25971.0,-119.07,26453.0
310.17,26830.0,-167.37,27932.0,-148.68,29501.0,-152.53,26949.0,-165.06,27499.0,23.0,77.0,-138.11,26941.0,-112.77,27413.0
320.11,27815.0,-171.71,28935.0,-139.02,30464.0,-173.11,27940.0,-152.95,28507.0,23.0,46.0,-122.43,27917.0,-114.45,28430.0
323.54,28817.0,-187.04,29929.0,-144.2,31421.0,-181.3,28942.0,-154.28,29462.0,17.0,38.0,-123.27,28919.0,-117.04,29416.0
317.52,29792.0,-173.88,30922.0,-130.69,32401.0,-189.35,29922.0,-146.23,30433.0,16.0,100.0,-137.62,29905.0,-115.15,30395.0
300.09,30787.0,-180.32,31905.0,-137.97,33426.0,-188.23,30914.0,-157.36,31475.0,16.0,23.0,-151.2,30898.0,-108.85,31375.0
303.73,31757.0,-186.06,32897.0,-122.85,34377.0,-180.88,31898.0,-143.08,32393.0,16.0,46.0,-145.11,31882.0,-109.48,32370.0
308.63,32771.0,-153.86,33882.0,-116.2,35574.0,-186.06,32897.0,-144.9,33410.0,15.0,77.0,-156.73,32881.0,-108.99,33364.0
325.43,33748.0,-123.27,34923.0,-55.09,36431.0,-173.46,33874.0,-152.6,34416.0,15.0,38.0,-141.89,33859.0,-100.87,34339.0
300.16,34773.0,-148.05,35993.0,-114.73,37720.0,-142.1,34915.0,-139.3,35551.0,23.0,185.0,-136.29,34900.0,-107.24,35513.0
311.99,35875.0,-132.93,37065.0,-110.74,38826.0,-150.08,36001.0,-140.0,36616.0,23.0,93.0,-120.19,35978.0,-55.09,36431.0
315.91,36940.0,-145.18,38170.0,-115.64,39915.0,-132.93,37065.0,-137.55,37697.0,23.0,99.0,-107.17,37042.0,-102.41,37604.0
301.84,38037.0,-152.04,39263.0,-136.43,40985.0,-145.18,38170.0,-125.79,38810.0,23.0,78.0,-117.18,38147.0,-98.0,38711.0
314.93,39138.0,-138.67,40372.0,-128.8,42084.0,-152.04,39263.0,-125.65,39892.0,16.0,94.0,-102.55,39240.0,-95.62,39814.0
294.28,40232.0,-146.09,41462.0,-101.29,43220.0,-141.05,40365.0,-136.43,40985.0,15.0,102.0,-119.84,40349.0,-89.53,40891.0
291.27,41328.0,-138.39,42544.0,-99.05,44320.0,-146.37,41454.0,-130.97,42092.0,23.0,46.0,-109.97,41439.0,-91.84,41990.0
304.85,42417.0,-154.35,43661.0,-36.54,45379.0,-145.67,42551.0,-116.69,43204.0,23.0,101.0,-112.63,42528.0,-94.57,43158.0
309.47,43528.0,-66.92,44863.0,-38.08,47078.0,-154.35,43661.0,-109.41,44343.0,31.0,248.0,-129.01,43638.0,-88.34,44242.0
271.46,44698.0,-53.55,46195.0,-98.49,48341.0,-96.95,44847.0,-92.61,45627.0,31.0,85.0,-66.92,44863.0,-36.54,45379.0
227.71,46005.0,-86.45,47538.0,-101.99,49598.0,-73.5,46172.0,-91.91,47009.0,30.0,124.0,-53.55,46195.0,-71.05,46924.0
245.49,47357.0,-90.58,48847.0,-80.57,52219.0,-88.13,47545.0,-119.28,48318.0,,115.0,-65.17,47514.0,-66.15,48194.0
241.64,48665.0,-93.24,50127.0,,,-90.58,48847.0,-103.81,49605.0,,1381.0,-64.82,48816.0,-76.02,49490.0
255.71,49961.0,-65.45,51421.0,,,-97.72,50119.0,-78.05,50871.0,,,-69.86,50089.0,-64.54,52095.0
