Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
242.06,19570.0,-164.71,20618.0,-177.1,21124.0,-142.66,19687.0,-178.64,20216.0,16.0,54.0,-105.28,19672.0,-130.13,20169.0
253.75,20507.0,-134.33,21557.0,-181.02,22074.0,-164.71,20618.0,-191.17,21139.0,15.0,41.0,-133.56,20602.0,-126.49,21085.0
260.47,21439.0,-139.65,22483.0,-162.47,23005.0,-156.24,21549.0,-192.85,22058.0,15.0,38.0,-126.91,21534.0,-138.6,22017.0
246.82,22358.0,-158.62,23400.0,-176.82,23921.0,-152.6,22475.0,-179.76,22989.0,15.0,39.0,-113.4,22460.0,-136.57,22951.0
256.48,23275.0,-155.82,24322.0,-163.03,24829.0,-158.62,23400.0,-182.35,23913.0,15.0,47.0,-119.35,23385.0,-138.81,23874.0
243.32,24198.0,-156.17,25253.0,-77.98,25650.0,-155.82,24322.0,-166.04,24837.0,16.0,117.0,-120.89,24307.0,-131.53,24790.0
261.73,25135.0,-124.88,26191.0,-134.05,26748.0,-156.17,25253.0,-185.22,25767.0,15.0,56.0,-114.94,25237.0,-77.98,25650.0
252.84,26066.0,-138.6,27135.0,-131.88,27697.0,-147.28,26183.0,-180.53,26714.0,15.0,39.0,-115.99,26168.0,-126.91,26658.0
249.13,27017.0,-153.93,28075.0,-143.85,28603.0,-144.62,27127.0,-174.72,27658.0,15.0,31.0,-106.61,27112.0,-135.24,27619.0
236.74,27957.0,-127.26,29018.0,-161.28,29517.0,-153.93,28075.0,-160.51,28580.0,10.0,54.0,-103.18,28060.0,-132.79,28549.0
247.24,28904.0,-153.65,29941.0,-171.85,30455.0,-139.93,29008.0,-169.82,29532.0,23.0,62.0,-117.04,28998.0,-122.92,29478.0
256.48,29823.0,-156.52,30887.0,-171.01,31420.0,-161.14,29949.0,-184.31,30470.0,16.0,47.0,-112.42,29926.0,-118.65,30408.0
251.09,30776.0,-122.36,31852.0,-154.84,32396.0,-171.64,30879.0,-179.76,31404.0,8.0,39.0,-120.82,30863.0,-132.23,31357.0
229.04,31718.0,-130.62,32806.0,-167.93,33325.0,-140.84,31844.0,-170.38,32381.0,8.0,39.0,-134.75,31836.0,-130.83,32342.0
232.26,32672.0,-129.22,33728.0,-165.76,34248.0,-140.56,32798.0,-173.81,33318.0,23.0,55.0,-130.06,32790.0,-130.62,33279.0
232.54,33617.0,-146.79,34673.0,-181.51,35198.0,-153.51,33743.0,-184.52,34264.0,16.0,50.0,-100.87,33720.0,-123.06,34209.0
258.51,34555.0,-120.96,35611.0,-162.47,36127.0,-146.79,34673.0,-181.51,35198.0,8.0,39.0,-103.04,34657.0,-129.01,35148.0
250.25,35485.0,-156.73,36522.0,-189.21,37035.0,-131.67,35603.0,-173.25,36111.0,16.0,54.0,-121.73,35595.0,-135.94,36072.0
252.07,36410.0,-140.56,37452.0,-187.11,37966.0,-156.73,36522.0,-195.23,37042.0,16.0,47.0,-125.58,36506.0,-126.07,36988.0
233.03,37255.0,-150.36,38373.0,-180.18,38902.0,-140.56,37452.0,-187.11,37966.0,8.0,46.0,-101.5,37436.0,-134.54,37919.0
269.92,38256.0,-156.73,39294.0,-183.89,39830.0,-152.95,38365.0,-183.05,38894.0,15.0,46.0,-134.19,38357.0,-140.77,38848.0
263.55,39177.0,-139.79,40244.0,-151.62,40774.0,-156.73,39294.0,-186.83,39822.0,9.0,31.0,-120.26,39279.0,-134.75,39776.0
237.44,40125.0,-150.85,41181.0,-154.14,41702.0,-145.46,40236.0,-157.29,40758.0,15.0,54.0,-124.04,40227.0,-131.32,40727.0
243.25,41009.0,-137.69,42141.0,-171.36,42669.0,-150.85,41181.0,-161.77,41717.0,8.0,47.0,-111.37,41166.0,-121.17,41663.0
233.59,41953.0,,,,,-143.71,42134.0,-171.36,42669.0,,,-126.28,42126.0,-118.72,42622.0
