Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
218.54,57258.0,-105.49,58760.0,-110.46,59585.0,-141.19,57398.0,-106.33,58230.0,16.0,46.0,-88.62,57382.0,-79.94,58190.0
204.75,58603.0,-121.03,60088.0,-108.08,60869.0,-105.49,58760.0,-111.23,59592.0,24.0,71.0,-97.44,58744.0,-83.65,59546.0
213.01,59947.0,-114.45,61424.0,-101.08,62273.0,-128.66,60096.0,-112.7,60893.0,16.0,46.0,-88.97,60072.0,-76.3,60822.0
172.27,61267.0,-104.02,62768.0,-131.95,63568.0,-116.41,61416.0,-105.07,62257.0,15.0,62.0,-83.09,61400.0,-80.36,62211.0
216.86,62612.0,-97.86,64107.0,-109.2,64894.0,-112.35,62760.0,-131.95,63568.0,15.0,38.0,-102.27,62745.0,-81.55,63506.0
177.8,63920.0,-96.53,65393.0,-122.08,66155.0,-103.18,64099.0,-113.68,64878.0,16.0,47.0,-89.11,64084.0,-83.3,64840.0
205.52,65259.0,-100.45,66661.0,-119.35,67401.0,-96.53,65393.0,-125.86,66148.0,16.0,39.0,-77.77,65377.0,-89.32,66101.0
173.25,66504.0,-106.4,67931.0,-107.38,68758.0,-100.45,66661.0,-119.63,67393.0,24.0,31.0,-78.61,66645.0,-90.09,67354.0
180.25,67789.0,-93.17,69271.0,-104.93,70060.0,-113.54,67939.0,-111.37,68743.0,16.0,48.0,-73.29,67915.0,-92.54,68712.0
189.56,69138.0,-124.04,70577.0,-107.73,71357.0,-101.99,69264.0,-105.98,70069.0,34.0,54.0,-88.27,69248.0,-82.25,70021.0
207.55,70442.0,-87.43,71934.0,-103.74,72759.0,-125.09,70585.0,-109.41,71364.0,,,-78.82,70551.0,-77.98,71310.0
