Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
82.81,2174.0,-47.74,3647.0,-58.38,4281.0,-50.19,2394.0,-78.75,3123.0,32.0,79.0,-50.19,2394.0,-78.75,3123.0
173.39,3528.0,-65.17,4932.0,-99.47,5648.0,-72.94,3671.0,-101.78,4352.0,24.0,72.0,-35.35,3639.0,-55.3,4273.0
163.03,4750.0,-62.86,6180.0,-85.26,8130.0,-68.81,4924.0,-101.15,5641.0,16.0,32.0,-50.68,4900.0,-64.96,5569.0
205.17,6030.0,-77.0,7414.0,-87.29,9337.0,-75.95,6172.0,-79.38,6869.0,40.0,63.0,-61.46,6156.0,-71.68,6837.0
180.39,7264.0,-91.7,8683.0,-76.72,10621.0,-86.38,7430.0,-88.27,8137.0,32.0,72.0,-51.59,7390.0,-64.61,8074.0
185.78,8533.0,-64.4,9914.0,-94.92,11828.0,-91.7,8683.0,-94.5,9361.0,16.0,47.0,-56.98,8651.0,-60.41,9289.0
201.25,9764.0,-47.18,11158.0,-75.25,13053.0,-74.62,9906.0,-85.26,10597.0,15.0,71.0,-66.08,9890.0,-67.34,10550.0
207.9,11001.0,-80.71,12352.0,-84.07,14265.0,-84.28,11142.0,-94.99,11836.0,24.0,55.0,-67.48,11127.0,-67.06,11765.0
174.23,12209.0,-73.57,13582.0,-94.85,15452.0,-86.1,12360.0,-79.1,13046.0,8.0,65.0,-60.62,12336.0,-63.49,12991.0
205.24,13440.0,-85.89,14780.0,-82.95,16692.0,-82.39,13566.0,-84.07,14265.0,24.0,71.0,-72.66,13558.0,-62.72,14200.0
212.52,14654.0,-84.14,15991.0,-37.38,17690.0,-87.57,14788.0,-94.99,15459.0,16.0,70.0,-66.15,14764.0,-60.41,15388.0
196.28,15849.0,-81.48,17207.0,-62.58,19137.0,-84.14,15991.0,-82.95,16692.0,23.0,158.0,-67.97,15975.0,-65.73,16622.0
179.69,17058.0,-85.89,18419.0,-70.35,20322.0,-81.48,17207.0,-77.7,17848.0,24.0,71.0,-64.47,17184.0,-37.38,17690.0
195.51,18236.0,-92.47,19612.0,-80.85,21476.0,-85.89,18419.0,-78.05,19090.0,32.0,62.0,-64.54,18395.0,-58.1,19019.0
194.88,19462.0,-56.14,20829.0,-87.43,22614.0,-95.76,19620.0,-88.34,20267.0,8.0,48.0,-62.58,19588.0,-56.84,20205.0
179.83,20671.0,-89.74,21990.0,-83.93,23799.0,-84.49,20806.0,-88.62,21453.0,24.0,79.0,-73.29,20798.0,-61.32,21405.0
194.04,21857.0,-86.31,23145.0,-79.17,24997.0,-89.74,21990.0,-91.14,22638.0,16.0,48.0,-65.94,21966.0,-62.51,22559.0
192.78,23019.0,-82.88,24330.0,-91.28,26139.0,-86.31,23145.0,-85.96,23783.0,16.0,39.0,-68.11,23129.0,-65.03,23735.0
189.84,24196.0,-82.18,25495.0,-95.48,27328.0,-85.54,24322.0,-93.66,24966.0,16.0,47.0,-69.58,24306.0,-66.29,24927.0
196.07,25355.0,-82.25,26670.0,-79.52,28513.0,-82.18,25495.0,-91.28,26139.0,25.0,46.0,-66.71,25479.0,-67.34,26092.0
187.04,26535.0,-84.98,27866.0,-96.95,29665.0,-91.56,26679.0,-95.48,27328.0,16.0,71.0,-62.02,26654.0,-67.83,27282.0
195.65,27732.0,-84.49,29028.0,-79.66,30846.0,-89.74,27858.0,-84.21,28537.0,24.0,47.0,-73.43,27842.0,-70.0,28466.0
184.1,28910.0,-85.82,30192.0,-99.12,31993.0,-84.49,29028.0,-99.96,29649.0,16.0,39.0,-65.03,29004.0,-68.81,29602.0
192.85,30058.0,-88.9,31359.0,-69.37,33186.0,-86.1,30184.0,-90.86,30822.0,24.0,47.0,-62.86,30168.0,-69.02,30783.0
199.92,31225.0,-76.09,32538.0,-73.22,34357.0,-88.9,31359.0,-99.12,31993.0,16.0,24.0,-63.84,31335.0,-68.81,31946.0
190.47,32388.0,-96.6,33724.0,-77.98,35505.0,-81.34,32530.0,-78.33,33162.0,24.0,32.0,-65.73,32514.0,-70.07,33138.0
185.01,33582.0,-85.68,34901.0,-86.17,36710.0,-96.6,33724.0,-73.57,34350.0,24.0,54.0,-68.95,33700.0,-62.3,34318.0
204.26,34767.0,-78.89,36073.0,-87.01,37889.0,-85.68,34901.0,-90.93,35528.0,16.0,46.0,-62.37,34877.0,-55.51,35474.0
158.9,35932.0,-84.21,37250.0,-96.6,39052.0,-79.66,36065.0,-86.17,36710.0,32.0,86.0,-64.54,36049.0,-60.27,36664.0
196.91,37123.0,-95.13,38414.0,-92.19,40216.0,-87.29,37258.0,-92.4,37921.0,25.0,63.0,-59.15,37226.0,-63.35,37835.0
196.84,38294.0,-74.97,39573.0,-84.63,41364.0,-95.13,38414.0,-96.74,39044.0,16.0,45.0,-67.69,38389.0,-65.17,38981.0
172.55,39430.0,-71.89,40724.0,-87.22,42528.0,-86.45,39565.0,-102.9,40184.0,16.0,47.0,-72.31,39549.0,-70.14,40139.0
196.35,40583.0,-85.82,41882.0,-88.83,43700.0,-85.12,40716.0,-86.94,41357.0,23.0,39.0,-73.92,40700.0,-74.55,41310.0
190.82,41750.0,-79.31,43074.0,-95.9,44846.0,-85.82,41882.0,-88.62,42521.0,16.0,46.0,-60.97,41859.0,-70.7,42482.0
190.47,42935.0,-68.6,44238.0,-99.68,45972.0,-84.35,43066.0,-88.83,43700.0,16.0,46.0,-69.3,43050.0,-65.1,43654.0
196.0,44097.0,-85.68,45366.0,-83.23,47178.0,-80.78,44230.0,-95.9,44846.0,24.0,71.0,-68.39,44214.0,-64.4,44800.0
208.46,45248.0,-85.96,46532.0,-88.9,48315.0,-89.95,45374.0,-108.08,45996.0,24.0,24.0,-65.31,45350.0,-65.66,45925.0
211.12,46390.0,-65.87,47685.0,-96.81,49435.0,-85.96,46532.0,-89.53,47139.0,8.0,39.0,-66.99,46508.0,-76.79,47115.0
202.09,47551.0,-77.28,48827.0,-88.13,50636.0,-78.75,47669.0,-91.21,48299.0,24.0,71.0,-69.86,47661.0,-70.7,48260.0
199.22,48709.0,-78.68,49992.0,-90.65,51764.0,-86.59,48835.0,-119.91,49467.0,16.0,31.0,-57.96,48811.0,-64.47,49396.0
194.46,49857.0,-83.86,51143.0,-91.98,52879.0,-78.68,49992.0,-95.55,50612.0,16.0,31.0,-67.69,49976.0,-80.64,50581.0
203.98,51001.0,-83.86,52264.0,-99.54,54022.0,-84.77,51136.0,-107.8,51741.0,16.0,32.0,-70.42,51120.0,-81.27,51710.0
189.84,52129.0,-81.41,53415.0,-102.9,55167.0,-83.86,52264.0,-91.98,52879.0,24.0,63.0,-58.8,52248.0,-88.76,52847.0
216.65,53281.0,-84.84,54544.0,-95.06,56320.0,-86.1,53423.0,-99.89,54046.0,23.0,47.0,-63.49,53399.0,-72.73,53983.0
199.99,54409.0,-67.69,55707.0,-100.38,57469.0,-84.84,54544.0,-103.67,55159.0,16.0,39.0,-63.0,54521.0,-70.35,55112.0
199.08,55556.0,-82.25,56840.0,-98.77,58619.0,-82.81,55699.0,-99.96,56304.0,24.0,39.0,-71.54,55683.0,-74.76,56265.0
