Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
262.08,29137.0,-127.47,30248.0,-164.57,30803.0,-134.05,29271.0,-180.53,29797.0,24.0,47.0,-99.82,29247.0,-128.17,29749.0
255.64,30122.0,-121.1,31246.0,-183.75,31785.0,-127.47,30248.0,-169.68,30788.0,24.0,55.0,-95.06,30224.0,-128.66,30741.0
263.13,31056.0,-127.47,32236.0,-161.7,32807.0,-121.1,31246.0,-183.75,31785.0,16.0,47.0,-93.73,31222.0,-126.0,31730.0
260.89,32094.0,-134.96,33243.0,-168.49,33785.0,-133.07,32228.0,-164.01,32799.0,24.0,55.0,-103.88,32212.0,-128.8,32752.0
256.13,33101.0,-121.03,34228.0,-164.29,34759.0,-134.96,33243.0,-168.49,33785.0,16.0,63.0,-105.77,33219.0,-127.89,33730.0
258.23,34079.0,-139.72,35211.0,-168.0,35748.0,-124.6,34220.0,-167.72,34767.0,24.0,62.0,-94.29,34204.0,-116.48,34704.0
259.14,35077.0,-124.46,36190.0,-168.98,36743.0,-139.72,35211.0,-168.0,35748.0,24.0,62.0,-100.73,35187.0,-120.54,35686.0
266.07,36049.0,-110.88,37180.0,-170.52,37710.0,-124.46,36190.0,-171.57,36735.0,16.0,47.0,-92.68,36166.0,-124.6,36673.0
269.99,36998.0,-123.62,38156.0,-176.12,38665.0,-129.71,37172.0,-175.0,37694.0,17.0,72.0,-109.55,37156.0,-118.93,37647.0
247.45,37996.0,-130.97,39124.0,-163.8,39671.0,-125.65,38148.0,-185.43,38680.0,24.0,55.0,-102.76,38131.0,-125.65,38608.0
259.91,38982.0,-126.56,40105.0,-152.95,40661.0,-130.97,39124.0,-164.99,39663.0,16.0,47.0,-92.68,39100.0,-126.35,39608.0
280.84,39972.0,-123.97,41080.0,-158.69,41610.0,-135.17,40097.0,-163.17,40637.0,16.0,71.0,-110.88,40081.0,-127.89,40590.0
255.29,40938.0,-131.25,42055.0,-167.51,42601.0,-131.81,41072.0,-162.26,41626.0,16.0,64.0,-108.99,41056.0,-120.96,41555.0
260.54,41929.0,-130.55,43029.0,-167.23,43576.0,-131.25,42055.0,-167.51,42601.0,24.0,86.0,-103.95,42039.0,-116.9,42537.0
245.42,42831.0,-124.39,44019.0,-154.07,44579.0,-138.74,43037.0,-172.9,43592.0,,,-107.38,43013.0,-117.11,43506.0
