Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
208.18,2803.0,-96.88,4264.0,-101.08,4974.0,-101.99,2976.0,-137.34,3747.0,23.0,93.0,-101.99,2976.0,-137.34,3747.0
252.49,4123.0,-87.5,5617.0,-127.54,6377.0,-110.39,4280.0,-145.11,5060.0,15.0,63.0,-77.14,4257.0,-97.02,4967.0
210.07,5428.0,-98.0,6904.0,-129.22,7700.0,-100.38,5609.0,-131.11,6346.0,15.0,77.0,-84.42,5594.0,-100.94,6283.0
246.89,6722.0,-104.37,8204.0,-127.68,8943.0,-101.64,6896.0,-131.46,7693.0,15.0,101.0,-84.77,6881.0,-100.03,7616.0
247.87,8038.0,-97.79,9516.0,-134.75,10307.0,-104.37,8204.0,-137.62,8974.0,15.0,70.0,-82.25,8189.0,-93.31,8873.0
207.9,9334.0,-98.98,10811.0,-123.06,11627.0,-97.79,9516.0,-142.03,10284.0,23.0,62.0,-83.79,9501.0,-97.72,10214.0
241.85,10644.0,-107.66,12131.0,-132.16,12892.0,-104.51,10818.0,-134.33,11596.0,23.0,77.0,-76.09,10795.0,-98.77,11534.0
248.57,11957.0,-136.36,13416.0,-139.37,14053.0,-107.66,12131.0,-133.35,12899.0,23.0,122.0,-73.08,12108.0,-99.89,12822.0
257.18,13252.0,-130.27,14591.0,-159.81,15223.0,-136.36,13416.0,-172.13,14098.0,16.0,115.0,-87.92,13393.0,-97.09,13976.0
289.52,14419.0,-137.62,15719.0,-150.78,16362.0,-137.76,14584.0,-161.84,15238.0,15.0,72.0,-106.19,14568.0,-109.41,15123.0
287.42,15561.0,-151.76,16804.0,-154.63,17459.0,-148.54,15711.0,-168.91,16339.0,24.0,84.0,-120.26,15696.0,-120.61,16267.0
295.33,16661.0,-123.76,17917.0,-76.23,18389.0,-158.41,16812.0,-161.42,17443.0,15.0,154.0,-105.28,16788.0,-117.39,17359.0
307.93,17766.0,-126.42,19032.0,-148.19,19689.0,-143.5,17909.0,-170.31,18543.0,15.0,84.0,-113.75,17894.0,-76.23,18389.0
296.52,18866.0,-137.55,20131.0,-146.23,20780.0,-143.15,19024.0,-170.66,19666.0,16.0,77.0,-124.81,19009.0,-116.27,19582.0
305.13,19973.0,-147.21,21235.0,-166.67,21859.0,-137.55,20131.0,-171.36,20757.0,23.0,69.0,-107.31,20115.0,-124.81,20680.0
312.9,21078.0,-145.04,22333.0,-172.2,22940.0,-147.21,21235.0,-170.52,21844.0,15.0,84.0,-99.19,21212.0,-122.08,21775.0
304.22,22162.0,-129.01,23421.0,-179.41,24034.0,-157.85,22326.0,-175.35,22947.0,15.0,76.0,-125.51,22311.0,-121.52,22863.0
312.48,23273.0,-170.73,24488.0,-193.9,25054.0,-144.13,23413.0,-181.72,24026.0,31.0,99.0,-111.3,23398.0,-124.18,23950.0
320.88,24347.0,-242.55,25501.0,-226.24,26021.0,-194.32,24503.0,-213.92,25069.0,23.0,84.0,-105.77,24472.0,-125.23,24970.0
367.08,25354.0,-192.43,26439.0,-195.65,26958.0,-242.55,25501.0,-227.36,26013.0,15.0,68.0,-140.14,25478.0,-140.91,25929.0
363.58,26292.0,-204.47,27364.0,-209.37,27885.0,-226.38,26431.0,-225.68,26942.0,7.0,61.0,-185.64,26416.0,-155.75,26874.0
367.64,27224.0,-222.46,28289.0,-217.98,28835.0,-215.04,27356.0,-227.92,27869.0,23.0,62.0,-192.57,27349.0,-161.14,27808.0
366.52,28156.0,-220.36,29250.0,-214.83,29764.0,-231.63,28297.0,-224.07,28828.0,16.0,69.0,-155.4,28274.0,-158.9,28766.0
345.66,29100.0,-171.85,30195.0,-214.76,30692.0,-220.36,29250.0,-217.91,29771.0,16.0,61.0,-162.89,29234.0,-159.6,29702.0
372.68,30046.0,-182.98,31123.0,-231.14,31633.0,-217.77,30188.0,-215.6,30684.0,15.0,69.0,-183.82,30172.0,-156.45,30623.0
352.1,30974.0,-202.16,32064.0,-208.25,32604.0,-198.94,31115.0,-231.14,31633.0,15.0,54.0,-157.85,31100.0,-154.7,31564.0
