Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
348.25,13687.0,-188.3,14854.0,-96.18,15274.0,-177.59,13837.0,-222.32,14413.0,16.0,156.0,-157.29,13821.0,-167.93,14327.0
366.73,14726.0,-205.52,15866.0,-195.79,16482.0,-188.3,14854.0,-223.58,15430.0,24.0,95.0,-140.56,14838.0,-96.18,15274.0
387.8,15739.0,-188.09,16918.0,-204.61,17501.0,-220.22,15874.0,-217.98,16467.0,16.0,94.0,-145.39,15850.0,-163.31,16372.0
375.9,16783.0,-173.25,17946.0,-213.5,18514.0,-194.6,16910.0,-218.96,17485.0,8.0,94.0,-150.78,16894.0,-157.92,17391.0
361.48,17803.0,-197.68,18951.0,-211.19,19520.0,-195.86,17930.0,-223.44,18506.0,16.0,79.0,-152.25,17922.0,-158.62,18412.0
370.65,18816.0,-177.31,19979.0,-216.86,20537.0,-197.68,18951.0,-217.21,19504.0,16.0,79.0,-155.61,18935.0,-161.98,19425.0
332.43,19845.0,-186.76,20994.0,-211.26,21539.0,-177.31,19979.0,-219.66,20529.0,16.0,79.0,-160.09,19963.0,-157.15,20450.0
369.18,20861.0,-193.62,21999.0,-216.79,22562.0,-186.76,20994.0,-211.26,21539.0,16.0,104.0,-150.64,20978.0,-159.74,21460.0
395.71,21873.0,-199.08,23031.0,-241.08,23586.0,-193.62,21999.0,-219.38,22586.0,16.0,88.0,-143.85,21983.0,-153.72,22482.0
380.31,22896.0,-185.29,24045.0,-199.99,24629.0,-199.08,23031.0,-241.78,23578.0,16.0,71.0,-164.22,23015.0,-155.96,23490.0
368.9,23910.0,-200.34,25055.0,-219.52,25635.0,-185.29,24045.0,-219.94,24597.0,16.0,94.0,-155.33,24029.0,-165.2,24526.0
377.93,24929.0,-194.81,26077.0,-213.29,26653.0,-200.34,25055.0,-219.8,25642.0,16.0,94.0,-142.66,25039.0,-165.48,25548.0
386.4,25951.0,-206.71,27105.0,-224.91,27672.0,-194.81,26077.0,-216.02,26661.0,16.0,86.0,-144.27,26061.0,-154.77,26567.0
372.61,26971.0,-194.39,28131.0,-215.88,28715.0,-206.71,27105.0,-226.31,27664.0,16.0,79.0,-153.23,27089.0,-153.02,27578.0
378.07,27997.0,-184.38,29159.0,-220.99,29726.0,-194.39,28131.0,-220.5,28699.0,15.0,93.0,-151.41,28115.0,-162.75,28620.0
365.4,29015.0,-197.26,30169.0,-219.52,30746.0,-186.9,29151.0,-221.27,29733.0,17.0,71.0,-142.17,29136.0,-164.01,29640.0
377.72,30042.0,-164.5,31206.0,-232.75,31765.0,-197.26,30169.0,-225.4,30730.0,15.0,87.0,-154.98,30152.0,-162.61,30659.0
358.19,31063.0,-195.79,32211.0,-224.56,32796.0,-182.28,31197.0,-232.75,31765.0,18.0,86.0,-145.53,31182.0,-163.03,31678.0
380.38,32083.0,-200.97,33238.0,-227.29,33804.0,-195.79,32211.0,-224.56,32796.0,23.0,86.0,-136.5,32193.0,-163.73,32710.0
375.13,33104.0,-189.56,34246.0,-221.13,34815.0,-200.97,33238.0,-229.11,33797.0,16.0,88.0,-133.0,33215.0,-162.26,33711.0
382.2,34112.0,-178.15,35273.0,-230.79,35842.0,-198.38,34238.0,-221.13,34815.0,16.0,87.0,-139.3,34222.0,-163.03,34727.0
373.38,35131.0,-177.1,36296.0,-217.56,36865.0,-192.08,35265.0,-230.79,35842.0,16.0,86.0,-143.85,35249.0,-164.15,35755.0
359.59,36160.0,-187.67,37312.0,-218.75,37889.0,-177.1,36296.0,-222.04,36857.0,16.0,95.0,-142.03,36280.0,-161.0,36771.0
368.55,37177.0,-193.55,38337.0,-218.75,38923.0,-187.67,37312.0,-221.2,37897.0,16.0,93.0,-155.54,37296.0,-160.02,37802.0
379.47,38212.0,-194.88,39361.0,-213.85,39958.0,-193.55,38337.0,-218.75,38923.0,16.0,101.0,-137.97,38321.0,-159.25,38830.0
369.04,39229.0,-173.18,40411.0,-229.88,40979.0,-194.88,39361.0,-213.85,39958.0,16.0,101.0,-142.31,39345.0,-154.21,39857.0
355.04,40270.0,-191.17,41433.0,-212.24,42011.0,-173.18,40411.0,-229.88,40979.0,15.0,101.0,-152.67,40395.0,-158.83,40878.0
363.02,41285.0,-191.8,42434.0,-210.28,43022.0,-198.45,41425.0,-212.24,42011.0,16.0,70.0,-157.92,41410.0,-159.88,41910.0
386.61,42309.0,-197.12,43447.0,-213.01,44032.0,-191.8,42434.0,-227.29,42991.0,16.0,95.0,-133.21,42418.0,-158.83,42921.0
380.94,43322.0,-180.46,44491.0,-213.29,45059.0,-197.12,43447.0,-215.81,44040.0,16.0,103.0,-159.6,43431.0,-159.04,43945.0
365.68,44356.0,-187.67,45523.0,-218.05,46123.0,-180.46,44491.0,-215.18,45075.0,16.0,103.0,-152.04,44475.0,-158.13,44972.0
364.0,45387.0,-180.04,46575.0,-203.42,47182.0,-187.67,45523.0,-218.05,46123.0,16.0,94.0,-135.8,45507.0,-151.27,46020.0
355.04,46432.0,-191.94,47609.0,-204.05,48215.0,-180.04,46575.0,-218.61,47167.0,24.0,84.0,-138.6,46559.0,-152.18,47073.0
382.2,47483.0,-163.45,48675.0,-230.86,49282.0,-193.9,47617.0,-215.04,48199.0,16.0,87.0,-137.48,47593.0,-160.3,48115.0
355.46,48525.0,,,,,-176.33,48667.0,-232.75,49275.0,,,-144.83,48651.0,-158.69,49188.0
