Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
305.97,1535.0,-118.65,2820.0,-144.27,3358.0,-141.89,1708.0,-192.5,2344.0,24.0,95.0,-141.89,1708.0,-192.5,2344.0
325.99,2671.0,-124.95,3969.0,-193.06,4589.0,-149.31,2836.0,-195.86,3446.0,16.0,87.0,-99.47,2812.0,-136.64,3351.0
304.5,3787.0,-136.64,5104.0,-188.44,5760.0,-131.95,3961.0,-196.35,4574.0,24.0,78.0,-116.48,3945.0,-141.82,4487.0
300.23,4915.0,-153.09,6257.0,-194.88,6866.0,-136.64,5104.0,-193.13,5744.0,24.0,94.0,-100.59,5080.0,-142.52,5666.0
314.58,6100.0,-145.04,7358.0,-194.81,7967.0,-153.09,6257.0,-197.89,6873.0,16.0,87.0,-102.83,6233.0,-140.91,6779.0
330.05,7192.0,-149.8,8473.0,-187.74,9090.0,-149.8,7350.0,-194.81,7967.0,16.0,95.0,-117.53,7334.0,-140.77,7880.0
319.62,8307.0,-139.58,9599.0,-187.95,10239.0,-154.63,8465.0,-187.74,9090.0,16.0,111.0,-126.7,8449.0,-137.48,8995.0
305.34,9424.0,-160.23,10738.0,-204.19,11369.0,-139.58,9599.0,-193.2,10255.0,17.0,109.0,-114.66,9583.0,-136.01,10144.0
323.26,10580.0,-165.76,11843.0,-177.31,12491.0,-160.23,10738.0,-204.19,11369.0,24.0,79.0,-123.69,10721.0,-135.45,11260.0
349.44,11702.0,-138.95,12975.0,-208.6,13590.0,-165.76,11843.0,-195.79,12460.0,16.0,94.0,-117.46,11819.0,-144.48,12381.0
326.06,12801.0,-212.59,14035.0,-229.25,14563.0,-155.26,12967.0,-208.6,13590.0,24.0,102.0,-140.77,12951.0,-142.52,13496.0
389.06,13909.0,-206.01,15005.0,-223.51,15549.0,-212.59,14035.0,-234.08,14571.0,24.0,102.0,-127.26,14011.0,-150.64,14469.0
360.22,14863.0,-193.55,15993.0,-220.36,16556.0,-206.01,15005.0,-223.51,15549.0,16.0,105.0,-133.56,14981.0,-166.53,15447.0
379.89,15850.0,-208.95,17006.0,-229.39,17551.0,-203.14,15985.0,-220.36,16556.0,16.0,101.0,-152.04,15969.0,-160.93,16451.0
377.79,16872.0,-213.36,17980.0,-194.53,18546.0,-215.32,16998.0,-240.1,17543.0,16.0,78.0,-162.47,16982.0,-157.71,17442.0
389.76,17829.0,-203.42,18961.0,-211.75,19504.0,-213.36,17980.0,-227.92,18515.0,24.0,86.0,-189.49,17964.0,-169.4,18437.0
376.25,18826.0,-214.13,19937.0,-231.07,20437.0,-207.2,18969.0,-213.22,19496.0,15.0,93.0,-155.47,18945.0,-165.48,19410.0
400.4,19804.0,-199.22,20890.0,-234.29,21404.0,-226.31,19929.0,-232.05,20445.0,16.0,101.0,-188.37,19914.0,-157.43,20352.0
395.99,20749.0,-213.01,21833.0,-210.91,22385.0,-225.68,20883.0,-240.24,21412.0,16.0,78.0,-177.1,20867.0,-156.45,21311.0
402.5,21701.0,-273.21,22750.0,-259.56,23206.0,-213.01,21833.0,-226.94,22378.0,18.0,77.0,-166.46,21817.0,-179.06,22300.0
441.35,22635.0,-234.15,23572.0,-267.26,23978.0,-273.21,22750.0,-288.96,23190.0,15.0,70.0,-190.12,22732.0,-184.03,23113.0
433.65,23439.0,-268.17,24347.0,-238.98,24758.0,-276.99,23564.0,-272.72,23970.0,16.0,57.0,-211.75,23549.0,-182.7,23900.0
481.67,24221.0,-268.73,25121.0,-292.32,25522.0,-313.46,24339.0,-269.43,24734.0,8.0,71.0,-234.36,24323.0,-204.26,24677.0
447.51,24987.0,-227.71,25906.0,-258.16,26323.0,-271.81,25113.0,-292.32,25522.0,8.0,55.0,-232.61,25105.0,-198.1,25451.0
461.79,25780.0,-267.26,26703.0,-270.97,27137.0,-274.05,25898.0,-266.77,26307.0,15.0,62.0,-249.97,25890.0,-200.97,26252.0
450.87,26585.0,-256.9,27510.0,-278.46,27920.0,-267.26,26703.0,-277.41,27129.0,16.0,70.0,-213.99,26688.0,-201.95,27067.0
