Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
160.44,842.0,-156.31,2027.0,-115.99,2506.0,-137.9,1038.0,-154.35,1593.0,16.0,85.0,-137.9,1038.0,-154.35,1593.0
274.47,1932.0,-166.11,3004.0,-163.59,3547.0,-168.42,2035.0,-155.75,2584.0,23.0,93.0,-137.27,2019.0,-125.16,2499.0
291.41,2877.0,-143.22,3979.0,-153.93,4513.0,-178.5,3011.0,-163.66,3555.0,15.0,85.0,-118.3,2988.0,-110.04,3462.0
340.48,3845.0,-177.87,4939.0,-166.67,5473.0,-174.3,3971.0,-156.31,4505.0,15.0,84.0,-153.51,3956.0,-114.59,4420.0
336.56,4812.0,-153.37,5903.0,-162.19,6430.0,-197.47,4931.0,-168.35,5465.0,8.0,78.0,-152.25,4916.0,-112.42,5381.0
312.9,5776.0,-175.21,6856.0,-166.74,7389.0,-163.1,5896.0,-163.24,6423.0,8.0,81.0,-149.8,5888.0,-115.36,6345.0
320.46,6738.0,-153.44,7801.0,-144.2,8362.0,-175.42,6848.0,-166.74,7389.0,64.0,47.0,-145.25,6840.0,-121.8,7308.0
332.01,7690.0,-152.39,8787.0,-155.68,9307.0,-180.74,7857.0,-148.19,8323.0,23.0,85.0,-122.99,7793.0,-117.04,8276.0
316.54,8646.0,-186.48,9757.0,-156.1,10278.0,-176.47,8779.0,-162.05,9323.0,23.0,87.0,-131.39,8756.0,-114.73,9238.0
302.47,9615.0,-192.78,10737.0,-136.99,11296.0,-202.3,9749.0,-162.68,10294.0,16.0,78.0,-126.0,9726.0,-109.97,10207.0
324.24,10603.0,-187.11,11721.0,-147.7,12261.0,-201.25,10730.0,-143.99,11288.0,23.0,55.0,-167.3,10714.0,-116.2,11210.0
335.93,11596.0,-202.02,12687.0,-162.82,13183.0,-187.11,11721.0,-152.32,12228.0,23.0,61.0,-145.67,11698.0,-114.66,12173.0
321.02,12561.0,-160.09,13647.0,-146.58,14122.0,-202.02,12687.0,-165.13,13175.0,16.0,63.0,-146.65,12664.0,-107.1,13114.0
327.74,13520.0,-163.38,14597.0,-153.37,15078.0,-188.3,13639.0,-146.58,14122.0,15.0,63.0,-162.68,13623.0,-111.16,14059.0
325.99,14464.0,-163.17,15534.0,-157.5,16023.0,-184.52,14589.0,-153.37,15078.0,15.0,62.0,-150.78,14574.0,-110.74,15015.0
337.75,15417.0,-175.28,16475.0,-160.23,16980.0,-177.1,15527.0,-159.88,16015.0,15.0,85.0,-138.18,15512.0,-108.71,15953.0
325.92,16358.0,-163.73,17422.0,-175.21,17956.0,-175.28,16475.0,-164.57,16995.0,23.0,78.0,-159.53,16460.0,-113.33,16910.0
309.82,17296.0,-198.94,18373.0,-173.6,18915.0,-164.5,17430.0,-175.21,17956.0,31.0,79.0,-145.81,17407.0,-116.06,17878.0
329.07,18247.0,-133.84,19342.0,-148.19,19876.0,-200.55,18381.0,-175.84,18908.0,23.0,46.0,-120.4,18350.0,-121.1,18829.0
307.02,19199.0,-119.42,20310.0,-178.08,20828.0,-185.36,19333.0,-173.39,19837.0,15.0,67.0,-129.85,19310.0,-129.43,19791.0
309.26,20177.0,-173.88,21261.0,-165.9,21782.0,-198.87,20294.0,-178.08,20828.0,16.0,69.0,-147.21,20279.0,-124.53,20761.0
309.19,21135.0,-177.03,22225.0,-167.09,22751.0,-182.49,21254.0,-166.74,21790.0,23.0,70.0,-145.74,21238.0,-127.26,21721.0
313.32,22083.0,-141.4,23193.0,-154.14,23712.0,-177.03,22225.0,-167.09,22751.0,16.0,78.0,-140.14,22202.0,-123.97,22681.0
319.62,23059.0,-186.83,24148.0,-165.97,24660.0,-168.49,23185.0,-155.96,23720.0,15.0,61.0,-145.18,23169.0,-121.03,23642.0
338.1,24030.0,-157.29,25094.0,-158.55,25622.0,-196.77,24140.0,-167.72,24644.0,15.0,85.0,-155.68,24125.0,-116.55,24583.0
345.03,24961.0,-185.29,26047.0,-94.78,26474.0,-178.99,25086.0,-161.28,25637.0,23.0,108.0,-137.55,25071.0,-116.48,25552.0
331.17,25930.0,-183.68,27008.0,-148.54,27550.0,-193.48,26055.0,-172.13,26582.0,23.0,53.0,-140.42,26032.0,-94.78,26474.0
318.08,26882.0,-193.83,27956.0,-142.73,28507.0,-183.68,27008.0,-180.95,27511.0,31.0,46.0,-131.67,26985.0,-117.88,27458.0
320.6,27836.0,-183.82,28929.0,-178.15,29425.0,-197.05,27964.0,-159.11,28468.0,24.0,78.0,-134.89,27933.0,-129.57,28422.0
304.57,28801.0,-166.81,29882.0,-178.71,30387.0,-213.5,28921.0,-186.62,29448.0,15.0,77.0,-153.58,28897.0,-123.83,29370.0
