Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
186.76,17491.0,-84.21,18924.0,-116.62,19640.0,-85.82,17648.0,-125.3,18394.0,23.0,86.0,-69.72,17633.0,-83.65,18332.0
190.19,18726.0,-71.33,20191.0,-121.8,20924.0,-87.99,18931.0,-121.52,19671.0,16.0,63.0,-67.48,18908.0,-86.31,19585.0
178.57,19985.0,-76.72,21446.0,-122.43,22157.0,-81.76,20183.0,-124.67,20908.0,23.0,54.0,-69.51,20167.0,-86.8,20845.0
183.61,21241.0,-87.01,22645.0,-113.96,23361.0,-76.72,21446.0,-127.05,22134.0,23.0,47.0,-62.16,21423.0,-90.58,22080.0
187.95,22472.0,-88.41,23889.0,-124.11,24613.0,-87.01,22645.0,-118.44,23346.0,39.0,63.0,-57.61,22622.0,-90.09,23299.0
175.84,23684.0,-64.47,25179.0,-109.27,25877.0,-94.15,23905.0,-128.31,24621.0,15.0,62.0,-58.03,23866.0,-86.66,24558.0
188.65,24959.0,-57.05,26434.0,-113.26,27133.0,-97.02,25163.0,-109.62,25884.0,16.0,70.0,-74.9,25148.0,-87.78,25822.0
172.48,26206.0,-86.94,27662.0,-125.65,28380.0,-81.62,26419.0,-113.26,27133.0,16.0,101.0,-70.35,26403.0,-85.75,27063.0
179.69,27472.0,-80.01,28892.0,-125.3,29609.0,-86.94,27662.0,-131.81,28411.0,16.0,71.0,-71.68,27646.0,-78.68,28310.0
211.26,28695.0,-82.74,30106.0,-105.07,30870.0,-80.01,28892.0,-128.59,29594.0,23.0,55.0,-69.44,28876.0,-88.06,29523.0
209.3,29908.0,-98.21,31384.0,-119.7,32164.0,-90.44,30113.0,-120.89,30838.0,24.0,55.0,-62.65,30090.0,-91.14,30783.0
213.08,31170.0,-76.44,32682.0,-121.87,33398.0,-98.21,31384.0,-121.59,32156.0,16.0,54.0,-73.78,31360.0,-87.78,32101.0
198.94,32462.0,-73.71,33931.0,-128.87,34588.0,-91.07,32667.0,-122.64,33390.0,15.0,78.0,-71.68,32651.0,-89.95,33336.0
172.41,33723.0,-68.6,35139.0,-115.99,35838.0,-85.61,33923.0,-143.85,34611.0,15.0,47.0,-74.06,33908.0,-85.75,34533.0
182.0,34942.0,-74.13,36352.0,-118.51,37076.0,-70.77,35131.0,-125.37,35815.0,16.0,54.0,-62.58,35116.0,-97.51,35768.0
175.7,36154.0,-83.44,37572.0,-90.37,38320.0,-74.13,36352.0,-128.24,37060.0,31.0,31.0,-61.53,36336.0,-94.5,37006.0
179.69,37391.0,-78.75,38857.0,-112.56,39611.0,-99.4,37587.0,-95.34,38296.0,24.0,55.0,-53.76,37556.0,-89.74,38265.0
179.55,38642.0,-59.71,40145.0,-96.25,40877.0,-78.75,38857.0,-115.22,39619.0,8.0,48.0,-68.11,38833.0,-82.04,39564.0
192.36,39933.0,-75.11,41417.0,-108.08,42123.0,-72.17,40130.0,-96.25,40877.0,23.0,93.0,-68.32,40122.0,-73.92,40829.0
191.52,41229.0,-72.24,42690.0,-115.85,43402.0,-75.11,41417.0,-121.17,42162.0,16.0,109.0,-54.81,41394.0,-76.37,42069.0
176.33,42475.0,-84.63,43922.0,-78.19,44670.0,-72.24,42690.0,-118.51,43433.0,15.0,55.0,-59.5,42674.0,-77.28,43324.0
175.35,43732.0,-80.57,45135.0,-106.26,45894.0,-91.56,43914.0,-114.94,44624.0,24.0,53.0,-75.95,43899.0,-85.33,44569.0
185.15,44930.0,-83.51,46403.0,-112.21,47120.0,-84.49,45143.0,-117.6,45863.0,23.0,46.0,-65.87,45119.0,-84.49,45810.0
191.52,46201.0,-87.08,47672.0,-111.16,48388.0,-83.51,46403.0,-112.21,47112.0,31.0,62.0,-68.18,46380.0,-82.11,47066.0
189.84,47454.0,-81.62,48941.0,-101.85,49680.0,-87.08,47672.0,-111.65,48396.0,31.0,38.0,-68.67,47641.0,-81.13,48334.0
173.74,48786.0,-74.97,50178.0,-100.45,50842.0,-81.62,48941.0,-105.21,49664.0,24.0,78.0,-62.16,48910.0,-81.27,49626.0
189.98,50015.0,-79.52,51375.0,-120.96,52084.0,-82.81,50171.0,-112.84,50865.0,31.0,85.0,-61.95,50147.0,-76.65,50787.0
187.6,51186.0,-96.81,52585.0,-123.48,53254.0,-79.52,51375.0,-126.28,52107.0,23.0,70.0,-59.15,51344.0,-77.84,52022.0
191.66,52445.0,-91.42,53764.0,-120.96,54498.0,-105.28,52577.0,-131.32,53238.0,23.0,79.0,-63.77,52554.0,-83.72,53168.0
213.57,53560.0,-101.01,54969.0,-129.15,55648.0,-96.74,53756.0,-120.96,54498.0,16.0,85.0,-73.78,53733.0,-90.58,54419.0
218.19,54781.0,-99.05,56142.0,-118.09,56862.0,-101.43,54962.0,-129.64,55655.0,16.0,70.0,-71.96,54946.0,-89.95,55570.0
215.39,55954.0,-109.27,57318.0,-132.65,57992.0,-102.9,56135.0,-124.95,56846.0,23.0,102.0,-73.78,56119.0,-91.77,56776.0
203.7,57145.0,-91.35,58488.0,-93.87,59074.0,-114.24,57325.0,-134.19,58015.0,16.0,93.0,-81.13,57302.0,-90.16,57913.0
204.82,58298.0,-89.46,59631.0,-126.14,60323.0,-107.73,58480.0,-123.27,59159.0,8.0,77.0,-92.19,58464.0,-106.47,59066.0
179.48,59435.0,-115.64,60779.0,-143.22,61455.0,-95.41,59616.0,-130.69,60299.0,15.0,85.0,-84.14,59608.0,-91.35,60222.0
214.2,60606.0,-91.84,61914.0,-122.43,62638.0,-115.64,60779.0,-143.22,61455.0,16.0,47.0,-85.4,60764.0,-92.05,61370.0
232.89,61746.0,-99.61,63064.0,-116.76,63776.0,-91.84,61914.0,-134.61,62600.0,23.0,40.0,-80.36,61898.0,-100.03,62553.0
213.15,62898.0,-102.9,64231.0,-119.84,64884.0,-107.17,63071.0,-125.3,63745.0,23.0,47.0,-78.47,63048.0,-97.72,63705.0
194.11,64050.0,-121.59,65396.0,-117.67,66074.0,-102.9,64231.0,-119.84,64884.0,23.0,55.0,-77.56,64208.0,-93.31,64837.0
200.76,65208.0,-98.63,66578.0,-117.46,67225.0,-121.59,65396.0,-117.95,66082.0,15.0,86.0,-74.06,65373.0,-87.29,66027.0
201.11,66389.0,-100.45,67765.0,-141.89,68401.0,-106.96,66570.0,-133.0,67257.0,,,-88.55,66555.0,-84.0,67171.0
